O_ORDERKEY,O_ORDERDATE,O_TOTALPRICE,O_ORDERSTATUS,O_ORDERPRIORITY,CUSTOMER_NAME,MARKET_SEGMENT,NATION,REGION
1534790,1992-01-06,130489.88,F,1-URGENT,Customer#000009455,FURNITURE,MOZAMBIQUE,AFRICA
2869351,1992-01-06,144632.16,F,4-NOT SPECIFIED,Customer#000031922,HOUSEHOLD,MOROCCO,AFRICA
783840,1992-01-06,279023.70,F,4-NOT SPECIFIED,Customer#000029905,FURNITURE,IRAQ,MIDDLE EAST
2826944,1992-01-06,326226.40,F,5-LOW,Customer#000059341,BUILDING,RUSSIA,EUROPE
2276615,1992-01-06,78264.27,F,5-LOW,Customer#000114455,FURNITURE,FRANCE,EUROPE
508070,1992-01-06,117138.92,F,4-NOT SPECIFIED,Customer#000102290,HOUSEHOLD,PERU,AMERICA
103299,1992-01-06,29364.91,F,5-LOW,Customer#000131062,HOUSEHOLD,PERU,AMERICA
431715,1992-01-06,85155.98,F,1-URGENT,Customer#000054076,HOUSEHOLD,JAPAN,ASIA
1032070,1992-01-06,106015.81,F,5-LOW,Customer#000103112,MACHINERY,IRAQ,MIDDLE EAST
611779,1992-01-06,115525.23,F,5-LOW,Customer#000047123,FURNITURE,ARGENTINA,AMERICA
3525536,1992-01-06,244798.70,F,1-URGENT,Customer#000048047,BUILDING,RUSSIA,EUROPE
3570372,1992-01-06,214247.22,F,2-HIGH,Customer#000143440,HOUSEHOLD,PERU,AMERICA
3281890,1992-01-06,67651.72,F,1-URGENT,Customer#000058298,AUTOMOBILE,INDONESIA,ASIA
3487650,1992-01-06,155825.48,F,1-URGENT,Customer#000108685,AUTOMOBILE,KENYA,AFRICA
3369318,1992-01-06,109430.24,F,2-HIGH,Customer#000015349,MACHINERY,ALGERIA,AFRICA
3481511,1992-01-06,222207.53,F,1-URGENT,Customer#000130811,FURNITURE,ALGERIA,AFRICA
3563713,1992-01-06,197024.62,F,5-LOW,Customer#000130913,MACHINERY,ALGERIA,AFRICA
3198211,1992-01-06,84188.44,F,2-HIGH,Customer#000016744,AUTOMOBILE,BRAZIL,AMERICA
3566981,1992-01-06,199284.62,F,2-HIGH,Customer#000004349,MACHINERY,ALGERIA,AFRICA
3218241,1992-01-06,135126.72,F,3-MEDIUM,Customer#000078416,HOUSEHOLD,MOZAMBIQUE,AFRICA
590150,1992-01-06,180833.66,F,3-MEDIUM,Customer#000041086,HOUSEHOLD,UNITED STATES,AMERICA
5515778,1992-01-06,126442.54,F,4-NOT SPECIFIED,Customer#000085051,HOUSEHOLD,ROMANIA,EUROPE
3558657,1992-01-06,83098.03,F,1-URGENT,Customer#000085187,FURNITURE,ETHIOPIA,AFRICA
1977664,1992-01-06,113944.46,F,3-MEDIUM,Customer#000045274,MACHINERY,CANADA,AMERICA
3206371,1992-01-06,227881.44,F,2-HIGH,Customer#000107374,FURNITURE,EGYPT,MIDDLE EAST
763877,1992-01-06,246245.92,F,2-HIGH,Customer#000075005,FURNITURE,ARGENTINA,AMERICA
548294,1992-01-06,256532.36,F,4-NOT SPECIFIED,Customer#000107594,BUILDING,EGYPT,MIDDLE EAST
4846274,1992-01-06,177062.36,F,2-HIGH,Customer#000099893,AUTOMOBILE,SAUDI ARABIA,MIDDLE EAST
4114689,1992-01-06,159980.49,F,2-HIGH,Customer#000089303,FURNITURE,UNITED STATES,AMERICA
5580258,1992-01-06,284924.69,F,5-LOW,Customer#000079573,HOUSEHOLD,GERMANY,EUROPE
3964770,1992-01-06,253785.09,F,2-HIGH,Customer#000125719,BUILDING,UNITED KINGDOM,EUROPE
3720931,1992-01-06,158345.05,F,1-URGENT,Customer#000085093,MACHINERY,EGYPT,MIDDLE EAST
2335712,1992-01-06,263994.76,F,2-HIGH,Customer#000072247,BUILDING,JORDAN,MIDDLE EAST
1896706,1992-01-06,313163.10,F,2-HIGH,Customer#000132286,BUILDING,UNITED KINGDOM,EUROPE
2144452,1992-01-06,209912.59,F,1-URGENT,Customer#000054247,AUTOMOBILE,FRANCE,EUROPE
2327137,1992-01-06,192353.62,F,3-MEDIUM,Customer#000111466,FURNITURE,ROMANIA,EUROPE
1952353,1992-01-06,333040.44,F,4-NOT SPECIFIED,Customer#000118306,MACHINERY,MOROCCO,AFRICA
2142690,1992-01-06,80330.25,F,5-LOW,Customer#000017593,BUILDING,VIETNAM,ASIA
1822402,1992-01-06,173037.79,F,1-URGENT,Customer#000082864,AUTOMOBILE,KENYA,AFRICA
2004710,1992-01-06,77176.89,F,2-HIGH,Customer#000060989,FURNITURE,BRAZIL,AMERICA
2388483,1992-01-06,255287.74,F,1-URGENT,Customer#000132311,HOUSEHOLD,PERU,AMERICA
1926181,1992-01-06,203936.86,F,5-LOW,Customer#000128470,BUILDING,MOZAMBIQUE,AFRICA
1969893,1992-01-06,258601.95,F,4-NOT SPECIFIED,Customer#000124129,FURNITURE,MOZAMBIQUE,AFRICA
2303457,1992-01-06,158084.22,F,4-NOT SPECIFIED,Customer#000122452,MACHINERY,INDONESIA,ASIA
2101895,1992-01-06,224912.86,F,2-HIGH,Customer#000145630,HOUSEHOLD,INDIA,ASIA
1919014,1992-01-06,79892.60,F,4-NOT SPECIFIED,Customer#000080119,HOUSEHOLD,PERU,AMERICA
1363431,1992-01-06,350073.06,F,1-URGENT,Customer#000035161,FURNITURE,JAPAN,ASIA
234368,1992-01-06,137115.71,F,5-LOW,Customer#000061882,HOUSEHOLD,RUSSIA,EUROPE
52516,1992-01-06,178037.37,F,2-HIGH,Customer#000114901,AUTOMOBILE,RUSSIA,EUROPE
856294,1992-01-06,85571.64,F,5-LOW,Customer#000070078,MACHINERY,KENYA,AFRICA
4113091,1992-01-06,149870.91,F,4-NOT SPECIFIED,Customer#000067768,AUTOMOBILE,IRAQ,MIDDLE EAST
518690,1992-01-06,329702.03,F,3-MEDIUM,Customer#000092938,FURNITURE,CHINA,ASIA
3935394,1992-01-06,239443.66,F,1-URGENT,Customer#000099388,FURNITURE,VIETNAM,ASIA
2342500,1992-01-06,138912.13,F,1-URGENT,Customer#000034442,MACHINERY,UNITED KINGDOM,EUROPE
2235236,1992-01-06,37800.91,F,2-HIGH,Customer#000053449,BUILDING,FRANCE,EUROPE
4199747,1992-01-06,25722.53,F,5-LOW,Customer#000077401,HOUSEHOLD,PERU,AMERICA
1189824,1992-01-06,90948.71,F,5-LOW,Customer#000028627,FURNITURE,INDIA,ASIA
2050823,1992-01-06,165686.06,F,4-NOT SPECIFIED,Customer#000114839,AUTOMOBILE,ALGERIA,AFRICA
1480519,1992-01-06,136997.94,F,3-MEDIUM,Customer#000137437,HOUSEHOLD,JAPAN,ASIA
5825031,1992-01-06,99172.89,F,3-MEDIUM,Customer#000137317,AUTOMOBILE,BRAZIL,AMERICA
2055266,1992-01-06,267376.12,F,2-HIGH,Customer#000144614,HOUSEHOLD,CHINA,ASIA
5133218,1992-01-06,69468.13,F,2-HIGH,Customer#000072013,BUILDING,UNITED KINGDOM,EUROPE
5650916,1992-01-06,79538.27,F,2-HIGH,Customer#000131626,BUILDING,CANADA,AMERICA
5547616,1992-01-06,85440.91,F,2-HIGH,Customer#000134755,FURNITURE,IRAN,MIDDLE EAST
130848,1992-01-06,259380.19,F,3-MEDIUM,Customer#000118621,AUTOMOBILE,INDIA,ASIA
1860609,1992-01-06,141476.27,F,5-LOW,Customer#000062596,FURNITURE,ETHIOPIA,AFRICA
5504614,1992-01-06,288392.21,F,5-LOW,Customer#000078176,AUTOMOBILE,IRAN,MIDDLE EAST
5364582,1992-01-06,193606.92,F,5-LOW,Customer#000116122,MACHINERY,ROMANIA,EUROPE
4092256,1992-01-06,135347.13,F,5-LOW,Customer#000034519,BUILDING,PERU,AMERICA
1443397,1992-01-06,32464.62,F,4-NOT SPECIFIED,Customer#000083660,MACHINERY,UNITED STATES,AMERICA
2474469,1992-01-06,77474.33,F,4-NOT SPECIFIED,Customer#000133828,HOUSEHOLD,UNITED STATES,AMERICA
10432,1992-01-06,180353.24,F,5-LOW,Customer#000122957,AUTOMOBILE,ALGERIA,AFRICA
2649376,1992-01-06,131731.16,F,4-NOT SPECIFIED,Customer#000138335,FURNITURE,EGYPT,MIDDLE EAST
1987938,1992-01-06,62726.39,F,4-NOT SPECIFIED,Customer#000140855,HOUSEHOLD,BRAZIL,AMERICA
2572514,1992-01-06,92579.33,F,3-MEDIUM,Customer#000146984,HOUSEHOLD,MOZAMBIQUE,AFRICA
2696773,1992-01-06,132655.04,F,5-LOW,Customer#000067270,FURNITURE,UNITED STATES,AMERICA
2855367,1992-01-06,106371.75,F,4-NOT SPECIFIED,Customer#000018526,HOUSEHOLD,INDONESIA,ASIA
2413221,1992-01-06,102077.16,F,3-MEDIUM,Customer#000016132,AUTOMOBILE,ARGENTINA,AMERICA
4136544,1992-01-06,119264.77,F,5-LOW,Customer#000067130,HOUSEHOLD,ROMANIA,EUROPE
2588646,1992-01-06,257978.18,F,3-MEDIUM,Customer#000075955,HOUSEHOLD,GERMANY,EUROPE
2974053,1992-01-06,180415.94,F,4-NOT SPECIFIED,Customer#000019204,BUILDING,INDONESIA,ASIA
2159110,1992-01-06,102325.61,F,2-HIGH,Customer#000112111,BUILDING,PERU,AMERICA
289824,1992-01-06,89316.19,F,1-URGENT,Customer#000033911,FURNITURE,MOROCCO,AFRICA
2914951,1992-01-06,205368.08,F,1-URGENT,Customer#000123385,FURNITURE,JORDAN,MIDDLE EAST
2693955,1992-01-06,217778.18,F,4-NOT SPECIFIED,Customer#000053987,AUTOMOBILE,INDONESIA,ASIA
2427078,1992-01-06,249000.56,F,4-NOT SPECIFIED,Customer#000019522,AUTOMOBILE,MOZAMBIQUE,AFRICA
2800263,1992-01-06,136968.22,F,1-URGENT,Customer#000132535,BUILDING,CANADA,AMERICA
2524867,1992-01-06,209570.99,F,3-MEDIUM,Customer#000110333,BUILDING,INDIA,ASIA
2595268,1992-01-06,235932.27,F,2-HIGH,Customer#000058310,MACHINERY,KENYA,AFRICA
2509093,1992-01-06,323488.60,F,2-HIGH,Customer#000008428,BUILDING,JORDAN,MIDDLE EAST
2945888,1992-01-06,268055.60,F,4-NOT SPECIFIED,Customer#000067798,FURNITURE,INDONESIA,ASIA
2726183,1992-01-06,56938.85,F,3-MEDIUM,Customer#000123349,FURNITURE,ROMANIA,EUROPE
2607814,1992-01-06,43292.06,F,1-URGENT,Customer#000065678,HOUSEHOLD,MOROCCO,AFRICA
2948224,1992-01-06,243695.61,F,1-URGENT,Customer#000099680,AUTOMOBILE,IRAN,MIDDLE EAST
334308,1992-01-06,31441.52,F,4-NOT SPECIFIED,Customer#000111197,AUTOMOBILE,BRAZIL,AMERICA
2813956,1992-01-06,193007.51,F,1-URGENT,Customer#000127153,FURNITURE,INDONESIA,ASIA
2622018,1992-01-06,123179.82,F,5-LOW,Customer#000146563,BUILDING,GERMANY,EUROPE
2464102,1992-01-06,52370.95,F,2-HIGH,Customer#000011446,HOUSEHOLD,PERU,AMERICA
2553059,1992-01-06,193250.07,F,4-NOT SPECIFIED,Customer#000110693,BUILDING,UNITED KINGDOM,EUROPE
428289,1992-01-06,148622.55,F,4-NOT SPECIFIED,Customer#000001789,FURNITURE,ALGERIA,AFRICA
234727,1992-01-06,232230.29,F,2-HIGH,Customer#000121949,MACHINERY,UNITED STATES,AMERICA
2420195,1992-01-06,96150.37,F,2-HIGH,Customer#000025595,FURNITURE,RUSSIA,EUROPE
341510,1992-01-06,279156.02,F,5-LOW,Customer#000022459,BUILDING,FRANCE,EUROPE
5663106,1992-01-06,122910.17,F,4-NOT SPECIFIED,Customer#000059351,BUILDING,VIETNAM,ASIA
152450,1992-01-06,36114.24,F,5-LOW,Customer#000045587,FURNITURE,SAUDI ARABIA,MIDDLE EAST
2490982,1992-01-06,219240.88,F,2-HIGH,Customer#000074254,FURNITURE,EGYPT,MIDDLE EAST
2779973,1992-01-06,188283.15,F,5-LOW,Customer#000069316,FURNITURE,ALGERIA,AFRICA
242048,1992-01-06,240704.38,F,3-MEDIUM,Customer#000063920,MACHINERY,FRANCE,EUROPE
16036,1992-01-06,288746.34,F,3-MEDIUM,Customer#000080684,BUILDING,PERU,AMERICA
411684,1992-01-06,139329.34,F,1-URGENT,Customer#000126343,BUILDING,BRAZIL,AMERICA
260644,1992-01-06,163562.18,F,1-URGENT,Customer#000103583,BUILDING,GERMANY,EUROPE
429285,1992-01-06,145544.21,F,1-URGENT,Customer#000066158,HOUSEHOLD,KENYA,AFRICA
1689248,1992-01-06,165765.40,F,1-URGENT,Customer#000143710,HOUSEHOLD,JORDAN,MIDDLE EAST
87619,1992-01-06,49544.50,F,4-NOT SPECIFIED,Customer#000119188,FURNITURE,JAPAN,ASIA
25442,1992-01-06,139076.99,F,2-HIGH,Customer#000049870,HOUSEHOLD,ALGERIA,AFRICA
2896643,1992-01-06,63706.57,F,1-URGENT,Customer#000126736,MACHINERY,JAPAN,ASIA
292416,1992-01-06,163661.69,F,5-LOW,Customer#000109948,AUTOMOBILE,CHINA,ASIA
2432001,1992-01-06,196153.36,F,3-MEDIUM,Customer#000106978,HOUSEHOLD,INDIA,ASIA
2592583,1992-01-06,23774.11,F,1-URGENT,Customer#000040342,HOUSEHOLD,VIETNAM,ASIA
18625,1992-01-06,300837.36,F,1-URGENT,Customer#000148795,FURNITURE,UNITED STATES,AMERICA
164129,1992-01-06,79633.16,F,5-LOW,Customer#000088036,AUTOMOBILE,ALGERIA,AFRICA
352743,1992-01-06,233472.61,F,3-MEDIUM,Customer#000092705,MACHINERY,UNITED KINGDOM,EUROPE
2207842,1992-01-06,94725.14,F,3-MEDIUM,Customer#000137539,BUILDING,KENYA,AFRICA
261825,1992-01-06,107220.45,F,1-URGENT,Customer#000142765,FURNITURE,UNITED KINGDOM,EUROPE
2078532,1992-01-06,152454.45,F,5-LOW,Customer#000062360,BUILDING,KENYA,AFRICA
2877254,1992-01-06,42444.61,F,3-MEDIUM,Customer#000075164,FURNITURE,IRAQ,MIDDLE EAST
2052867,1992-01-06,240260.50,F,2-HIGH,Customer#000023194,BUILDING,VIETNAM,ASIA
556130,1992-01-06,251526.86,F,5-LOW,Customer#000039970,HOUSEHOLD,VIETNAM,ASIA
2056320,1992-01-06,180099.33,F,2-HIGH,Customer#000140527,MACHINERY,IRAQ,MIDDLE EAST
403460,1992-01-06,156945.33,F,4-NOT SPECIFIED,Customer#000000931,BUILDING,ALGERIA,AFRICA
4091809,1992-01-06,54785.27,F,4-NOT SPECIFIED,Customer#000141392,FURNITURE,VIETNAM,ASIA
395748,1992-01-06,1858.85,F,2-HIGH,Customer#000126332,FURNITURE,SAUDI ARABIA,MIDDLE EAST
272675,1992-01-06,197714.73,F,4-NOT SPECIFIED,Customer#000025498,MACHINERY,CHINA,ASIA
2125088,1992-01-06,143162.80,F,2-HIGH,Customer#000144382,BUILDING,BRAZIL,AMERICA
2041570,1992-01-06,244015.06,F,5-LOW,Customer#000086635,FURNITURE,ROMANIA,EUROPE
2269184,1992-01-06,222429.62,F,1-URGENT,Customer#000086245,AUTOMOBILE,ARGENTINA,AMERICA
308675,1992-01-06,355871.11,F,2-HIGH,Customer#000093911,AUTOMOBILE,KENYA,AFRICA
5601,1992-01-06,170229.81,F,2-HIGH,Customer#000010915,BUILDING,JORDAN,MIDDLE EAST
1200293,1992-01-06,336300.13,F,4-NOT SPECIFIED,Customer#000049828,FURNITURE,JAPAN,ASIA
2427141,1992-01-06,150623.66,F,4-NOT SPECIFIED,Customer#000057898,MACHINERY,KENYA,AFRICA
3840416,1992-01-06,179158.24,F,5-LOW,Customer#000149998,BUILDING,BRAZIL,AMERICA
4187073,1992-01-06,166659.62,F,3-MEDIUM,Customer#000008948,FURNITURE,IRAQ,MIDDLE EAST
1476832,1992-01-06,206124.22,F,5-LOW,Customer#000030058,AUTOMOBILE,ALGERIA,AFRICA
1698531,1992-01-06,252517.55,F,2-HIGH,Customer#000033109,AUTOMOBILE,CANADA,AMERICA
4114275,1992-01-06,124275.63,F,1-URGENT,Customer#000143843,HOUSEHOLD,KENYA,AFRICA
1233734,1992-01-06,231781.89,F,5-LOW,Customer#000135047,BUILDING,INDONESIA,ASIA
1641474,1992-01-06,255681.19,F,4-NOT SPECIFIED,Customer#000032383,MACHINERY,MOZAMBIQUE,AFRICA
3628359,1992-01-06,28669.18,F,4-NOT SPECIFIED,Customer#000051226,AUTOMOBILE,MOZAMBIQUE,AFRICA
1557027,1992-01-06,58907.18,F,2-HIGH,Customer#000014446,BUILDING,INDONESIA,ASIA
3938882,1992-01-06,84307.60,F,5-LOW,Customer#000140155,AUTOMOBILE,BRAZIL,AMERICA
924804,1992-01-06,168512.60,F,2-HIGH,Customer#000094705,MACHINERY,ETHIOPIA,AFRICA
1597159,1992-01-06,121561.89,F,5-LOW,Customer#000006304,FURNITURE,JORDAN,MIDDLE EAST
1448197,1992-01-06,286456.98,F,5-LOW,Customer#000014431,MACHINERY,IRAN,MIDDLE EAST
3879589,1992-01-06,245589.24,F,5-LOW,Customer#000130484,BUILDING,IRAQ,MIDDLE EAST
751616,1992-01-06,68681.19,F,2-HIGH,Customer#000128119,FURNITURE,BRAZIL,AMERICA
1490630,1992-01-06,366882.60,F,5-LOW,Customer#000128764,MACHINERY,MOZAMBIQUE,AFRICA
1637504,1992-01-06,103779.68,F,4-NOT SPECIFIED,Customer#000004412,MACHINERY,GERMANY,EUROPE
927045,1992-01-06,182526.73,F,3-MEDIUM,Customer#000051739,FURNITURE,UNITED KINGDOM,EUROPE
3767557,1992-01-06,172796.48,F,2-HIGH,Customer#000085651,FURNITURE,IRAN,MIDDLE EAST
3928388,1992-01-06,301207.02,F,2-HIGH,Customer#000001895,HOUSEHOLD,JAPAN,ASIA
3699396,1992-01-06,175859.95,F,5-LOW,Customer#000077353,FURNITURE,INDIA,ASIA
1793605,1992-01-06,102356.97,F,5-LOW,Customer#000025921,HOUSEHOLD,UNITED STATES,AMERICA
1427461,1992-01-06,150512.70,F,3-MEDIUM,Customer#000044438,HOUSEHOLD,UNITED STATES,AMERICA
1588672,1992-01-06,117092.44,F,3-MEDIUM,Customer#000011194,HOUSEHOLD,ALGERIA,AFRICA
1280231,1992-01-06,17897.68,F,1-URGENT,Customer#000034519,BUILDING,PERU,AMERICA
3691621,1992-01-06,270013.32,F,3-MEDIUM,Customer#000093241,BUILDING,RUSSIA,EUROPE
3848101,1992-01-06,181044.55,F,3-MEDIUM,Customer#000018958,AUTOMOBILE,ALGERIA,AFRICA
3885314,1992-01-06,40077.30,F,4-NOT SPECIFIED,Customer#000079570,AUTOMOBILE,FRANCE,EUROPE
1396064,1992-01-06,52571.60,F,5-LOW,Customer#000062689,FURNITURE,KENYA,AFRICA
1021318,1992-01-06,145100.16,F,4-NOT SPECIFIED,Customer#000044468,HOUSEHOLD,SAUDI ARABIA,MIDDLE EAST
1191874,1992-01-06,135604.92,F,2-HIGH,Customer#000005111,HOUSEHOLD,IRAN,MIDDLE EAST
3673927,1992-01-06,147989.25,F,2-HIGH,Customer#000055564,AUTOMOBILE,RUSSIA,EUROPE
3927207,1992-01-06,265183.94,F,2-HIGH,Customer#000120817,FURNITURE,INDIA,ASIA
3601988,1992-01-06,129828.41,F,1-URGENT,Customer#000013687,FURNITURE,IRAQ,MIDDLE EAST
1694915,1992-01-06,231418.92,F,2-HIGH,Customer#000136816,FURNITURE,UNITED KINGDOM,EUROPE
3649187,1992-01-06,119710.93,F,4-NOT SPECIFIED,Customer#000069760,MACHINERY,VIETNAM,ASIA
1768224,1992-01-06,46089.07,F,5-LOW,Customer#000005686,MACHINERY,INDIA,ASIA
664609,1992-01-06,44764.96,F,1-URGENT,Customer#000038390,MACHINERY,JORDAN,MIDDLE EAST
824292,1992-01-06,217879.76,F,2-HIGH,Customer#000014644,HOUSEHOLD,IRAQ,MIDDLE EAST
1374497,1992-01-06,34420.61,F,3-MEDIUM,Customer#000052771,BUILDING,UNITED KINGDOM,EUROPE
610022,1992-01-06,223624.15,F,5-LOW,Customer#000040718,FURNITURE,JORDAN,MIDDLE EAST
1542374,1992-01-06,42675.20,F,3-MEDIUM,Customer#000010207,HOUSEHOLD,MOROCCO,AFRICA
3857152,1992-01-06,86421.90,F,4-NOT SPECIFIED,Customer#000148037,BUILDING,JORDAN,MIDDLE EAST
4890081,1992-01-06,194767.52,F,1-URGENT,Customer#000076111,AUTOMOBILE,CHINA,ASIA
817440,1992-01-06,204265.93,F,1-URGENT,Customer#000015901,MACHINERY,MOROCCO,AFRICA
5801988,1992-01-06,145138.67,F,2-HIGH,Customer#000110081,BUILDING,UNITED KINGDOM,EUROPE
811015,1992-01-06,150788.41,F,2-HIGH,Customer#000126661,BUILDING,GERMANY,EUROPE
4968228,1992-01-06,170829.82,F,2-HIGH,Customer#000115981,AUTOMOBILE,INDONESIA,ASIA
1180516,1992-01-06,254907.66,F,1-URGENT,Customer#000037201,AUTOMOBILE,ETHIOPIA,AFRICA
4815526,1992-01-06,93519.17,F,5-LOW,Customer#000074509,BUILDING,JAPAN,ASIA
5467207,1992-01-06,73776.10,F,2-HIGH,Customer#000149281,AUTOMOBILE,SAUDI ARABIA,MIDDLE EAST
5677537,1992-01-06,171833.57,F,5-LOW,Customer#000131788,AUTOMOBILE,JAPAN,ASIA
5749376,1992-01-06,57922.10,F,3-MEDIUM,Customer#000006110,BUILDING,INDIA,ASIA
1082275,1992-01-06,106810.96,F,3-MEDIUM,Customer#000082217,HOUSEHOLD,IRAQ,MIDDLE EAST
978113,1992-01-06,142225.44,F,3-MEDIUM,Customer#000014800,HOUSEHOLD,EGYPT,MIDDLE EAST
5194499,1992-01-06,60594.82,F,2-HIGH,Customer#000103862,MACHINERY,JAPAN,ASIA
3891137,1992-01-06,291302.47,F,4-NOT SPECIFIED,Customer#000147460,BUILDING,MOZAMBIQUE,AFRICA
5551235,1992-01-06,71157.69,F,5-LOW,Customer#000095849,AUTOMOBILE,INDIA,ASIA
5632871,1992-01-06,227539.81,F,4-NOT SPECIFIED,Customer#000145744,HOUSEHOLD,BRAZIL,AMERICA
4918882,1992-01-06,6149.55,F,3-MEDIUM,Customer#000034141,HOUSEHOLD,PERU,AMERICA
937447,1992-01-06,156239.85,F,1-URGENT,Customer#000051733,AUTOMOBILE,UNITED KINGDOM,EUROPE
1127073,1992-01-06,37748.44,F,2-HIGH,Customer#000126377,BUILDING,ALGERIA,AFRICA
4180835,1992-01-06,232318.73,F,3-MEDIUM,Customer#000063688,MACHINERY,ALGERIA,AFRICA
1197827,1992-01-06,176243.57,F,2-HIGH,Customer#000114763,AUTOMOBILE,CHINA,ASIA
2330980,1992-01-06,240886.07,F,1-URGENT,Customer#000085993,MACHINERY,KENYA,AFRICA
3752612,1992-01-06,175627.09,F,3-MEDIUM,Customer#000109862,MACHINERY,INDONESIA,ASIA
945152,1992-01-06,254674.55,F,5-LOW,Customer#000125221,MACHINERY,KENYA,AFRICA
3712518,1992-01-06,164024.30,F,3-MEDIUM,Customer#000034903,FURNITURE,KENYA,AFRICA
1133830,1992-01-06,151264.02,F,3-MEDIUM,Customer#000027937,HOUSEHOLD,PERU,AMERICA
84930,1992-01-06,33720.26,F,4-NOT SPECIFIED,Customer#000016250,HOUSEHOLD,INDONESIA,ASIA
1046503,1992-01-06,117310.61,F,2-HIGH,Customer#000003986,FURNITURE,INDIA,ASIA
104292,1992-01-06,173885.03,F,4-NOT SPECIFIED,Customer#000115267,FURNITURE,ETHIOPIA,AFRICA
1411681,1992-01-06,61726.90,F,5-LOW,Customer#000081011,MACHINERY,SAUDI ARABIA,MIDDLE EAST
2963108,1992-01-06,192729.19,F,5-LOW,Customer#000080632,BUILDING,EGYPT,MIDDLE EAST
2209285,1992-01-06,96181.66,F,2-HIGH,Customer#000146186,AUTOMOBILE,UNITED STATES,AMERICA
1151427,1992-01-06,111518.42,F,1-URGENT,Customer#000048439,AUTOMOBILE,ROMANIA,EUROPE
591271,1992-01-06,170409.58,F,4-NOT SPECIFIED,Customer#000029530,FURNITURE,PERU,AMERICA
959360,1992-01-06,48194.91,F,1-URGENT,Customer#000118835,MACHINERY,BRAZIL,AMERICA
516256,1992-01-06,155921.33,F,4-NOT SPECIFIED,Customer#000093875,HOUSEHOLD,INDIA,ASIA
246115,1992-01-06,109910.56,F,3-MEDIUM,Customer#000034537,AUTOMOBILE,INDIA,ASIA
280642,1992-01-06,232689.53,F,5-LOW,Customer#000048343,AUTOMOBILE,CANADA,AMERICA
13444,1992-01-06,340600.61,F,2-HIGH,Customer#000017533,AUTOMOBILE,UNITED KINGDOM,EUROPE
2049409,1992-01-06,76096.75,F,5-LOW,Customer#000123350,AUTOMOBILE,IRAN,MIDDLE EAST
2155553,1992-01-06,51479.50,F,5-LOW,Customer#000052682,AUTOMOBILE,INDONESIA,ASIA
2180096,1992-01-06,24307.16,F,4-NOT SPECIFIED,Customer#000143413,MACHINERY,UNITED STATES,AMERICA
1949669,1992-01-06,127677.98,F,4-NOT SPECIFIED,Customer#000113407,FURNITURE,IRAQ,MIDDLE EAST
677254,1992-01-06,24963.66,F,5-LOW,Customer#000048928,FURNITURE,VIETNAM,ASIA
342725,1992-01-06,220280.55,F,1-URGENT,Customer#000114247,FURNITURE,VIETNAM,ASIA
644513,1992-01-06,163378.54,F,2-HIGH,Customer#000142414,FURNITURE,JAPAN,ASIA
2492291,1992-01-06,214565.63,F,4-NOT SPECIFIED,Customer#000062119,MACHINERY,IRAN,MIDDLE EAST
2723712,1992-01-06,166926.40,F,2-HIGH,Customer#000000784,BUILDING,KENYA,AFRICA
596679,1992-01-06,52802.03,F,4-NOT SPECIFIED,Customer#000135095,FURNITURE,INDONESIA,ASIA
2973121,1992-01-06,331916.37,F,2-HIGH,Customer#000023422,FURNITURE,JAPAN,ASIA
1088967,1992-01-06,132607.65,F,1-URGENT,Customer#000041677,FURNITURE,ETHIOPIA,AFRICA
842851,1992-01-06,81886.41,F,2-HIGH,Customer#000094786,AUTOMOBILE,EGYPT,MIDDLE EAST
3861476,1992-01-06,159765.73,F,4-NOT SPECIFIED,Customer#000143449,MACHINERY,INDONESIA,ASIA
781603,1992-01-06,187719.51,F,4-NOT SPECIFIED,Customer#000035440,BUILDING,KENYA,AFRICA
752642,1992-01-06,206369.26,F,3-MEDIUM,Customer#000124237,MACHINERY,IRAN,MIDDLE EAST
854212,1992-01-06,306531.62,F,2-HIGH,Customer#000080710,BUILDING,INDONESIA,ASIA
1010528,1992-01-06,133530.07,F,1-URGENT,Customer#000030221,MACHINERY,SAUDI ARABIA,MIDDLE EAST
2010433,1992-01-06,54431.35,F,1-URGENT,Customer#000086726,HOUSEHOLD,ARGENTINA,AMERICA
1252225,1992-01-06,337592.63,F,5-LOW,Customer#000092098,AUTOMOBILE,MOROCCO,AFRICA
180544,1992-01-06,124600.67,F,2-HIGH,Customer#000094901,BUILDING,GERMANY,EUROPE
932933,1992-01-06,124275.93,F,3-MEDIUM,Customer#000114269,AUTOMOBILE,VIETNAM,ASIA
683271,1992-01-06,186511.67,F,5-LOW,Customer#000118975,BUILDING,EGYPT,MIDDLE EAST
809125,1992-01-06,130163.59,F,1-URGENT,Customer#000142093,AUTOMOBILE,CANADA,AMERICA
616770,1992-01-06,234941.77,F,3-MEDIUM,Customer#000018067,MACHINERY,IRAQ,MIDDLE EAST
747654,1992-01-06,33700.40,F,1-URGENT,Customer#000066092,AUTOMOBILE,INDONESIA,ASIA
5424647,1992-01-06,218653.08,F,1-URGENT,Customer#000069200,HOUSEHOLD,CHINA,ASIA
1082756,1992-01-06,75841.99,F,1-URGENT,Customer#000011948,HOUSEHOLD,INDONESIA,ASIA
4992678,1992-01-06,31961.43,F,3-MEDIUM,Customer#000015470,MACHINERY,UNITED KINGDOM,EUROPE
